2time,voltage,current,joules,temp
15931,1.13,0.21,4614.53,26.69
15932,1.14,0.21,4614.77,26.62
15933,1.14,0.21,4615.00,26.62
15934,1.14,0.21,4615.24,26.62
15935,1.14,0.21,4615.47,26.69
15936,1.14,0.21,4615.71,26.69
15937,1.13,0.21,4615.94,26.69
15938,1.15,0.21,4616.18,26.62
15939,1.14,0.21,4616.42,26.69
15940,1.14,0.21,4616.65,26.69
15941,1.14,0.21,4616.89,26.62
15942,1.14,0.21,4617.12,26.62
15943,1.14,0.21,4617.36,26.62
15944,1.15,0.21,4617.60,26.69
15945,1.14,0.21,4617.83,26.69
15946,1.14,0.21,4618.07,26.69
15947,1.14,0.21,4618.31,26.69
15948,1.14,0.21,4618.54,26.69
15949,1.14,0.21,4618.78,26.62
15950,1.14,0.21,4619.01,26.69
15951,1.13,0.21,4619.24,26.62
15952,1.14,0.21,4619.48,26.69
15953,1.14,0.21,4619.72,26.62
15954,1.13,0.21,4619.95,26.69
15955,1.14,0.21,4620.18,26.62
15956,1.13,0.21,4620.42,26.69
15957,1.14,0.21,4620.65,26.69
15958,1.14,0.21,4620.89,26.69
15959,1.14,0.21,4621.13,26.62
15960,1.14,0.21,4621.36,26.69
15961,1.13,0.21,4621.59,26.69
15962,1.14,0.21,4621.83,26.69
15963,1.14,0.21,4622.06,26.62
15964,1.13,0.21,4622.30,26.62
15965,1.13,0.21,4622.53,26.69
15966,1.14,0.21,4622.77,26.69
15967,1.13,0.21,4623.00,26.62
15968,1.14,0.21,4623.24,26.62
15969,1.14,0.21,4623.47,26.62
15970,1.14,0.21,4623.71,26.62
15971,1.14,0.21,4623.94,26.69
15972,1.13,0.21,4624.18,26.62
15973,1.14,0.21,4624.41,26.69
15974,1.14,0.21,4624.65,26.62
15975,1.14,0.21,4624.88,26.69
15976,1.14,0.21,4625.12,26.69
15977,1.14,0.21,4625.36,26.62
15978,1.13,0.21,4625.59,26.69
15979,1.14,0.21,4625.82,26.62
15980,1.14,0.21,4626.06,26.69
15981,1.13,0.21,4626.29,26.69
15982,1.14,0.21,4626.53,26.62
15983,1.14,0.21,4626.76,26.62
15984,1.14,0.21,4627.00,26.62
15985,1.14,0.21,4627.24,26.69
15986,1.13,0.21,4627.47,26.62
15987,1.14,0.21,4627.71,26.62
15988,1.14,0.21,4627.94,26.62
15989,1.14,0.21,4628.18,26.69
15990,1.14,0.21,4628.41,26.62
15991,1.13,0.21,4628.65,26.62
15992,1.13,0.21,4628.88,26.62
15993,1.14,0.21,4629.12,26.62
15994,1.14,0.21,4629.35,26.62
15995,1.13,0.21,4629.58,26.62
15996,1.14,0.21,4629.82,26.69
15997,1.13,0.21,4630.05,26.62
15998,1.14,0.21,4630.29,26.69
15999,1.14,0.21,4630.53,26.62
16000,1.14,0.21,4630.76,26.69
16001,1.14,0.21,4631.00,26.69
16002,1.13,0.21,4631.23,26.62
16003,1.14,0.21,4631.47,26.62
16004,1.14,0.21,4631.70,26.62
16005,1.14,0.21,4631.94,26.62
16006,1.13,0.21,4632.17,26.62
16007,1.14,0.21,4632.40,26.62
16008,1.14,0.21,4632.64,26.62
16009,1.14,0.21,4632.88,26.62
16010,1.14,0.21,4633.11,26.62
16011,1.13,0.21,4633.34,26.62
16012,1.14,0.21,4633.58,26.62
16013,1.13,0.21,4633.81,26.62
16014,1.14,0.21,4634.05,26.62
16015,1.14,0.21,4634.28,26.62
16016,1.13,0.21,4634.52,26.62
16017,1.13,0.21,4634.75,26.62
16018,1.14,0.21,4634.99,26.62
16019,1.13,0.21,4635.22,26.62
16020,1.14,0.21,4635.45,26.62
16021,1.13,0.21,4635.69,26.62
16022,1.13,0.21,4635.92,26.62
16023,1.14,0.21,4636.16,26.62
16024,1.14,0.21,4636.39,26.62
16025,1.13,0.21,4636.63,26.62
16026,1.14,0.21,4636.86,26.62
16027,1.13,0.21,4637.09,26.62
16028,1.14,0.21,4637.33,26.62
16029,1.14,0.21,4637.56,26.62
16030,1.13,0.21,4637.80,26.62
16031,1.14,0.21,4638.03,26.62
16032,1.13,0.21,4638.27,26.62
16033,1.14,0.21,4638.50,26.62
16034,1.14,0.21,4638.74,26.62
16035,1.14,0.21,4638.97,26.62
16036,1.13,0.21,4639.21,26.62
16037,1.13,0.21,4639.44,26.62
16038,1.13,0.21,4639.67,26.62
16039,1.14,0.21,4639.91,26.62
16040,1.14,0.21,4640.14,26.62
16041,1.13,0.21,4640.38,26.62
16042,1.14,0.21,4640.61,26.62
16043,1.14,0.21,4640.85,26.62
16044,1.14,0.21,4641.09,26.62
16045,1.14,0.21,4641.32,26.62
16046,1.13,0.21,4641.55,26.62
16047,1.13,0.21,4641.79,26.62
16048,1.14,0.21,4642.02,26.62
16049,1.13,0.21,4642.26,26.62
16050,1.14,0.21,4642.49,26.62
16051,1.13,0.21,4642.72,26.62
16052,1.13,0.21,4642.96,26.62
16053,1.14,0.21,4643.19,26.62
16054,1.13,0.21,4643.43,26.62
16055,1.14,0.21,4643.66,26.62
16056,1.14,0.21,4643.90,26.62
16057,1.13,0.21,4644.13,26.62
16058,1.13,0.21,4644.36,26.62
16059,1.14,0.21,4644.60,26.62
16060,1.13,0.21,4644.83,26.62
16061,1.14,0.21,4645.07,26.62
16062,1.13,0.21,4645.30,26.62
16063,1.14,0.21,4645.54,26.62
16064,1.14,0.21,4645.77,26.62
16065,1.14,0.21,4646.01,26.62
16066,1.13,0.21,4646.24,26.69
16067,1.13,0.21,4646.47,26.62
16068,1.13,0.21,4646.71,26.62
16069,1.14,0.21,4646.94,26.62
16070,1.14,0.21,4647.18,26.62
16071,1.13,0.21,4647.41,26.62
16072,1.13,0.21,4647.65,26.62
16073,1.13,0.21,4647.88,26.62
16074,1.13,0.21,4648.11,26.62
16075,1.14,0.21,4648.35,26.69
16076,1.14,0.21,4648.58,26.62
16077,1.13,0.21,4648.82,26.62
16078,1.13,0.21,4649.05,26.62
16079,1.13,0.21,4649.28,26.62
16080,1.14,0.21,4649.52,26.62
16081,1.14,0.21,4649.75,26.62
16082,1.14,0.21,4649.99,26.62
16083,1.14,0.21,4650.22,26.62
16084,1.14,0.21,4650.46,26.62
16085,1.14,0.21,4650.70,26.62
16086,1.14,0.21,4650.93,26.62
16087,1.14,0.21,4651.17,26.62
16088,1.13,0.21,4651.40,26.62
16089,1.14,0.21,4651.64,26.62
16090,1.13,0.21,4651.87,26.62
16091,1.14,0.21,4652.11,26.62
16092,1.13,0.21,4652.34,26.62
16093,1.13,0.21,4652.57,26.62
16094,1.14,0.21,4652.81,26.62
16095,1.14,0.21,4653.05,26.62
16096,1.13,0.21,4653.28,26.62
16097,1.14,0.21,4653.52,26.62
16098,1.13,0.21,4653.75,26.62
16099,1.14,0.21,4653.98,26.62
16100,1.14,0.21,4654.22,26.62
16101,1.13,0.21,4654.45,26.56
16102,1.14,0.21,4654.69,26.62
16103,1.13,0.21,4654.92,26.62
16104,1.14,0.21,4655.16,26.62
16105,1.14,0.21,4655.39,26.62
16106,1.14,0.21,4655.63,26.62
16107,1.13,0.21,4655.86,26.62
16108,1.14,0.21,4656.10,26.62
16109,1.13,0.21,4656.33,26.62
16110,1.14,0.21,4656.57,26.62
16111,1.14,0.21,4656.80,26.62
16112,1.13,0.21,4657.03,26.62
16113,1.13,0.21,4657.27,26.62
16114,1.13,0.21,4657.50,26.62
16115,1.14,0.21,4657.74,26.62
16116,1.14,0.21,4657.97,26.62
16117,1.13,0.21,4658.21,26.62
16118,1.13,0.21,4658.44,26.62
16119,1.13,0.21,4658.67,26.62
16120,1.13,0.21,4658.91,26.62
16121,1.14,0.21,4659.14,26.62
16122,1.14,0.21,4659.38,26.62
16123,1.13,0.21,4659.61,26.62
16124,1.14,0.21,4659.85,26.62
16125,1.14,0.21,4660.08,26.56
16126,1.14,0.21,4660.32,26.62
16127,1.14,0.21,4660.55,26.62
16128,1.13,0.21,4660.79,26.56
16129,1.13,0.21,4661.02,26.62
16130,1.14,0.21,4661.26,26.62
16131,1.14,0.21,4661.49,26.62
16132,1.14,0.21,4661.73,26.62
16133,1.13,0.21,4661.96,26.62
16134,1.13,0.21,4662.19,26.62
16135,1.14,0.21,4662.43,26.62
16136,1.14,0.21,4662.67,26.62
16137,1.14,0.21,4662.90,26.62
16138,1.14,0.21,4663.14,26.62
16139,1.13,0.21,4663.37,26.56
16140,1.14,0.21,4663.60,26.62
16141,1.14,0.21,4663.84,26.62
16142,1.13,0.21,4664.07,26.62
16143,1.13,0.21,4664.31,26.62
16144,1.14,0.21,4664.54,26.62
16145,1.13,0.21,4664.78,26.56
16146,1.14,0.21,4665.01,26.62
16147,1.13,0.21,4665.24,26.62
16148,1.13,0.21,4665.48,26.62
16149,1.13,0.21,4665.71,26.62
16150,1.13,0.21,4665.94,26.62
16151,1.14,0.21,4666.18,26.62
16152,1.14,0.21,4666.42,26.62
16153,1.13,0.21,4666.65,26.62
16154,1.13,0.21,4666.88,26.62
16155,1.13,0.21,4667.12,26.62
16156,1.14,0.21,4667.35,26.62
16157,1.14,0.21,4667.59,26.62
16158,1.13,0.21,4667.82,26.62
16159,1.13,0.21,4668.06,26.62
16160,1.13,0.21,4668.29,26.62
16161,1.13,0.21,4668.52,26.62
16162,1.14,0.21,4668.76,26.62
16163,1.13,0.21,4668.99,26.62
16164,1.13,0.21,4669.22,26.62
16165,1.14,0.21,4669.46,26.62
16166,1.13,0.21,4669.69,26.62
16167,1.14,0.21,4669.93,26.62
16168,1.14,0.21,4670.16,26.56
16169,1.13,0.21,4670.40,26.62
16170,1.13,0.21,4670.63,26.62
16171,1.14,0.21,4670.87,26.62
16172,1.14,0.21,4671.10,26.56
16173,1.14,0.21,4671.34,26.62
16174,1.13,0.21,4671.57,26.62
16175,1.13,0.21,4671.81,26.56
16176,1.14,0.21,4672.04,26.62
16177,1.13,0.21,4672.27,26.62
16178,1.13,0.21,4672.51,26.62
16179,1.13,0.21,4672.74,26.62
16180,1.13,0.21,4672.97,26.62
16181,1.14,0.21,4673.21,26.56
16182,1.14,0.21,4673.44,26.62
16183,1.13,0.21,4673.68,26.62
16184,1.13,0.21,4673.91,26.56
16185,1.13,0.21,4674.14,26.56
16186,1.13,0.21,4674.38,26.56
16187,1.14,0.21,4674.61,26.62
16188,1.13,0.21,4674.85,26.62
16189,1.13,0.21,4675.08,26.62
16190,1.13,0.21,4675.31,26.62
16191,1.13,0.21,4675.55,26.56
16192,1.14,0.21,4675.78,26.62
16193,1.14,0.21,4676.02,26.56
16194,1.13,0.21,4676.25,26.62
16195,1.13,0.21,4676.48,26.56
16196,1.13,0.21,4676.72,26.62
16197,1.14,0.21,4676.95,26.56
16198,1.14,0.21,4677.19,26.62
16199,1.13,0.21,4677.42,26.62
16200,1.13,0.21,4677.65,26.62
16201,1.13,0.21,4677.89,26.56
16202,1.13,0.21,4678.12,26.56
16203,1.14,0.21,4678.35,26.62
16204,1.13,0.21,4678.59,26.56
16205,1.13,0.21,4678.82,26.56
16206,1.14,0.21,4679.06,26.56
16207,1.13,0.21,4679.29,26.56
16208,1.14,0.21,4679.53,26.62
16209,1.14,0.21,4679.76,26.62
16210,1.13,0.21,4680.00,26.56
16211,1.14,0.21,4680.23,26.62
16212,1.13,0.21,4680.46,26.56
16213,1.13,0.21,4680.70,26.56
16214,1.14,0.21,4680.93,26.56
16215,1.13,0.21,4681.17,26.56
16216,1.13,0.21,4681.40,26.56
16217,1.14,0.21,4681.64,26.62
16218,1.14,0.21,4681.87,26.56
16219,1.13,0.21,4682.11,26.56
16220,1.13,0.21,4682.34,26.56
16221,1.13,0.21,4682.57,26.56
16222,1.14,0.21,4682.81,26.56
16223,1.13,0.21,4683.04,26.56
16224,1.13,0.21,4683.27,26.56
16225,1.13,0.21,4683.51,26.62
16226,1.13,0.21,4683.74,26.56
16227,1.14,0.21,4683.98,26.56
16228,1.14,0.21,4684.21,26.56
16229,1.13,0.21,4684.45,26.56
16230,1.13,0.21,4684.68,26.56
16231,1.13,0.21,4684.91,26.56
16232,1.13,0.21,4685.15,26.56
16233,1.14,0.21,4685.38,26.56
16234,1.14,0.21,4685.62,26.56
16235,1.13,0.21,4685.85,26.56
16236,1.13,0.21,4686.08,26.56
16237,1.13,0.21,4686.31,26.62
16238,1.14,0.21,4686.55,26.56
16239,1.14,0.21,4686.79,26.56
16240,1.13,0.21,4687.02,26.56
16241,1.13,0.21,4687.25,26.56
16242,1.13,0.21,4687.48,26.56
16243,1.13,0.21,4687.72,26.56
16244,1.14,0.21,4687.95,26.56
16245,1.13,0.21,4688.19,26.56
16246,1.13,0.21,4688.42,26.62
16247,1.14,0.21,4688.65,26.56
16248,1.13,0.21,4688.89,26.56
16249,1.13,0.21,4689.12,26.56
16250,1.14,0.21,4689.35,26.56
16251,1.13,0.21,4689.59,26.56
16252,1.14,0.21,4689.82,26.56
16253,1.14,0.21,4690.06,26.56
16254,1.13,0.21,4690.29,26.56
16255,1.14,0.21,4690.53,26.56
16256,1.13,0.21,4690.76,26.56
16257,1.13,0.21,4691.00,26.56
16258,1.14,0.21,4691.23,26.56
16259,1.13,0.21,4691.47,26.56
16260,1.13,0.21,4691.70,26.56
16261,1.13,0.21,4691.93,26.56
16262,1.13,0.21,4692.17,26.56
16263,1.14,0.21,4692.40,26.56
16264,1.14,0.21,4692.64,26.56
16265,1.13,0.21,4692.87,26.62
16266,1.13,0.21,4693.10,26.56
16267,1.13,0.21,4693.34,26.56
16268,1.14,0.21,4693.57,26.56
16269,1.14,0.21,4693.81,26.56
16270,1.13,0.21,4694.04,26.56
16271,1.13,0.21,4694.27,26.56
16272,1.13,0.21,4694.51,26.56
16273,1.13,0.21,4694.74,26.56
16274,1.14,0.21,4694.98,26.62
16275,1.13,0.21,4695.21,26.56
16276,1.13,0.21,4695.44,26.56
16277,1.13,0.21,4695.67,26.56
16278,1.13,0.21,4695.91,26.56
16279,1.14,0.21,4696.14,26.56
16280,1.14,0.21,4696.38,26.56
16281,1.13,0.21,4696.61,26.56
16282,1.13,0.21,4696.84,26.56
16283,1.13,0.21,4697.07,26.56
16284,1.13,0.21,4697.31,26.56
16285,1.14,0.21,4697.54,26.56
16286,1.13,0.21,4697.77,26.56
16287,1.13,0.21,4698.01,26.56
16288,1.13,0.21,4698.24,26.56
16289,1.13,0.21,4698.47,26.56
16290,1.13,0.21,4698.71,26.56
16291,1.13,0.21,4698.94,26.56
16292,1.13,0.21,4699.17,26.56
16293,1.14,0.21,4699.41,26.56
16294,1.13,0.21,4699.64,26.56
16295,1.13,0.21,4699.87,26.56
16296,1.13,0.21,4700.11,26.56
16297,1.13,0.21,4700.34,26.56
16298,1.13,0.21,4700.57,26.56
16299,1.13,0.21,4700.81,26.56
16300,1.13,0.21,4701.04,26.56
16301,1.13,0.21,4701.27,26.56
16302,1.13,0.21,4701.51,26.56
16303,1.13,0.21,4701.74,26.56
16304,1.13,0.21,4701.97,26.56
16305,1.13,0.21,4702.20,26.56
16306,1.13,0.21,4702.44,26.56
16307,1.13,0.21,4702.67,26.56
16308,1.13,0.21,4702.90,26.56
16309,1.14,0.21,4703.14,26.56
16310,1.13,0.21,4703.37,26.56
16311,1.13,0.21,4703.61,26.56
16312,1.13,0.21,4703.84,26.56
16313,1.13,0.21,4704.07,26.56
16314,1.13,0.21,4704.31,26.56
16315,1.13,0.21,4704.54,26.56
16316,1.13,0.21,4704.77,26.56
16317,1.13,0.21,4705.01,26.56
16318,1.13,0.21,4705.24,26.56
16319,1.13,0.21,4705.47,26.56
16320,1.14,0.21,4705.71,26.56
16321,1.14,0.21,4705.94,26.56
16322,1.13,0.21,4706.18,26.56
16323,1.13,0.21,4706.41,26.56
16324,1.13,0.21,4706.64,26.56
16325,1.13,0.21,4706.88,26.56
16326,1.13,0.21,4707.11,26.56
16327,1.13,0.21,4707.34,26.56
16328,1.13,0.21,4707.58,26.56
16329,1.13,0.21,4707.81,26.56
16330,1.12,0.20,4708.04,26.56
16331,1.13,0.21,4708.27,26.56
16332,1.13,0.21,4708.51,26.56
16333,1.13,0.21,4708.74,26.56
16334,1.13,0.21,4708.97,26.56
16335,1.13,0.21,4709.20,26.56
16336,1.13,0.21,4709.44,26.56
16337,1.13,0.21,4709.67,26.56
16338,1.13,0.21,4709.90,26.56
16339,1.13,0.21,4710.14,26.56
16340,1.13,0.21,4710.37,26.56
16341,1.13,0.21,4710.60,26.56
16342,1.13,0.21,4710.84,26.56
16343,1.13,0.21,4711.07,26.56
16344,1.13,0.21,4711.30,26.56
16345,1.13,0.21,4711.53,26.56
16346,1.13,0.21,4711.77,26.56
16347,1.13,0.21,4712.00,26.56
16348,1.13,0.21,4712.23,26.56
16349,1.13,0.21,4712.46,26.56
16350,1.13,0.21,4712.70,26.56
16351,1.13,0.21,4712.93,26.56
16352,1.13,0.21,4713.16,26.50
16353,1.13,0.21,4713.39,26.56
16354,1.13,0.21,4713.63,26.56
16355,1.14,0.21,4713.86,26.56
16356,1.13,0.21,4714.10,26.56
16357,1.13,0.21,4714.33,26.56
16358,1.13,0.21,4714.56,26.50
16359,1.13,0.21,4714.79,26.56
16360,1.13,0.21,4715.02,26.56
16361,1.14,0.21,4715.26,26.50
16362,1.13,0.21,4715.49,26.56
16363,1.13,0.21,4715.72,26.56
16364,1.13,0.21,4715.96,26.56
16365,1.13,0.21,4716.19,26.50
16366,1.13,0.21,4716.42,26.56
16367,1.14,0.21,4716.66,26.56
16368,1.13,0.21,4716.89,26.50
16369,1.13,0.21,4717.12,26.56
16370,1.13,0.21,4717.35,26.56
16371,1.13,0.21,4717.59,26.56
16372,1.13,0.21,4717.82,26.56
16373,1.13,0.21,4718.05,26.56
16374,1.13,0.21,4718.28,26.56
16375,1.13,0.21,4718.52,26.56
16376,1.13,0.21,4718.75,26.56
16377,1.13,0.21,4718.98,26.56
16378,1.13,0.21,4719.22,26.56
16379,1.13,0.21,4719.45,26.56
16380,1.14,0.21,4719.68,26.56
16381,1.13,0.21,4719.92,26.56
16382,1.13,0.21,4720.15,26.56
16383,1.13,0.21,4720.38,26.56
16384,1.13,0.21,4720.61,26.56
16385,1.13,0.21,4720.84,26.56
16386,1.13,0.21,4721.08,26.56
16387,1.13,0.21,4721.31,26.56
16388,1.13,0.21,4721.54,26.56
16389,1.12,0.20,4721.77,26.56
16390,1.13,0.21,4722.00,26.56
16391,1.13,0.21,4722.23,26.56
16392,1.13,0.21,4722.47,26.56
16393,1.13,0.21,4722.70,26.56
16394,1.13,0.21,4722.93,26.56
16395,1.13,0.21,4723.16,26.56
16396,1.14,0.21,4723.40,26.56
16397,1.14,0.21,4723.63,26.56
16398,1.13,0.21,4723.86,26.56
16399,1.13,0.21,4724.10,26.56
16400,1.13,0.21,4724.33,26.56
16401,1.13,0.21,4724.56,26.56
16402,1.14,0.21,4724.80,26.50
16403,1.13,0.21,4725.03,26.56
16404,1.13,0.21,4725.26,26.56
16405,1.14,0.21,4725.50,26.56
16406,1.13,0.21,4725.73,26.50
16407,1.13,0.21,4725.97,26.56
16408,1.14,0.21,4726.20,26.56
16409,1.13,0.21,4726.43,26.56
16410,1.13,0.21,4726.66,26.56
16411,1.13,0.21,4726.90,26.50
16412,1.13,0.21,4727.13,26.56
16413,1.13,0.21,4727.36,26.56
16414,1.13,0.21,4727.59,26.56
16415,1.13,0.21,4727.82,26.56
16416,1.13,0.21,4728.06,26.56
16417,1.13,0.21,4728.29,26.56
16418,1.13,0.21,4728.52,26.50
16419,1.13,0.21,4728.75,26.56
16420,1.13,0.21,4728.99,26.56
16421,1.13,0.21,4729.22,26.56
16422,1.13,0.21,4729.45,26.56
16423,1.13,0.21,4729.68,26.56
16424,1.13,0.21,4729.92,26.56
16425,1.13,0.21,4730.15,26.56
16426,1.13,0.21,4730.38,26.56
16427,1.13,0.21,4730.61,26.56
16428,1.13,0.21,4730.84,26.50
16429,1.13,0.21,4731.07,26.56
16430,1.12,0.20,4731.30,26.56
16431,1.13,0.21,4731.54,26.50
16432,1.14,0.21,4731.77,26.56
16433,1.13,0.21,4732.00,26.56
16434,1.13,0.21,4732.24,26.56
16435,1.13,0.21,4732.47,26.50
16436,1.12,0.20,4732.70,26.50
16437,1.14,0.21,4732.93,26.56
16438,1.13,0.21,4733.17,26.50
16439,1.13,0.21,4733.40,26.56
16440,1.13,0.21,4733.63,26.50
16441,1.13,0.21,4733.86,26.50
16442,1.13,0.21,4734.10,26.56
16443,1.14,0.21,4734.33,26.50
16444,1.13,0.21,4734.56,26.56
16445,1.13,0.21,4734.80,26.50
16446,1.13,0.21,4735.03,26.50
16447,1.13,0.21,4735.26,26.56
16448,1.13,0.21,4735.49,26.50
16449,1.14,0.21,4735.73,26.56
16450,1.13,0.21,4735.96,26.50
16451,1.13,0.21,4736.19,26.50
16452,1.13,0.21,4736.43,26.56
16453,1.13,0.21,4736.66,26.56
16454,1.13,0.21,4736.89,26.50
16455,1.13,0.21,4737.12,26.50
16456,1.13,0.21,4737.35,26.56
16457,1.13,0.21,4737.59,26.56
16458,1.13,0.21,4737.82,26.50
16459,1.13,0.21,4738.05,26.50
16460,1.13,0.21,4738.28,26.50
16461,1.13,0.21,4738.51,26.50
16462,1.13,0.21,4738.75,26.50
16463,1.13,0.21,4738.98,26.50
16464,1.13,0.21,4739.21,26.50
16465,1.13,0.21,4739.44,26.50
16466,1.13,0.21,4739.68,26.50
16467,1.13,0.21,4739.91,26.56
16468,1.13,0.21,4740.14,26.50
16469,1.13,0.21,4740.38,26.50
16470,1.13,0.21,4740.61,26.50
16471,1.12,0.20,4740.84,26.50
16472,1.13,0.21,4741.07,26.50
16473,1.13,0.21,4741.30,26.56
16474,1.13,0.21,4741.53,26.56
16475,1.13,0.21,4741.77,26.50
16476,1.13,0.21,4742.00,26.50
16477,1.12,0.20,4742.23,26.56
16478,1.13,0.21,4742.46,26.50
16479,1.13,0.21,4742.69,26.50
16480,1.13,0.21,4742.92,26.50
16481,1.13,0.21,4743.16,26.50
16482,1.13,0.21,4743.39,26.50
16483,1.13,0.21,4743.62,26.50
16484,1.14,0.21,4743.85,26.50
16485,1.13,0.21,4744.09,26.50
16486,1.13,0.21,4744.32,26.50
16487,1.13,0.21,4744.55,26.50
16488,1.13,0.21,4744.78,26.50
16489,1.13,0.21,4745.02,26.50
16490,1.14,0.21,4745.25,26.56
16491,1.13,0.21,4745.48,26.50
16492,1.13,0.21,4745.72,26.56
16493,1.13,0.21,4745.95,26.50
16494,1.13,0.21,4746.18,26.50
16495,1.13,0.21,4746.41,26.50
16496,1.13,0.21,4746.64,26.50
16497,1.13,0.21,4746.88,26.50
16498,1.13,0.21,4747.11,26.50
16499,1.13,0.21,4747.34,26.50
16500,1.13,0.21,4747.57,26.56
16501,1.13,0.21,4747.80,26.50
16502,1.13,0.21,4748.03,26.50
16503,1.13,0.21,4748.27,26.50
16504,1.13,0.21,4748.50,26.50
16505,1.13,0.21,4748.73,26.50
16506,1.13,0.21,4748.96,26.50
16507,1.13,0.21,4749.20,26.50
16508,1.13,0.21,4749.43,26.56
16509,1.13,0.21,4749.66,26.50
16510,1.13,0.21,4749.89,26.50
16511,1.13,0.21,4750.13,26.50
16512,1.12,0.20,4750.35,26.50
16513,1.13,0.21,4750.59,26.50
16514,1.13,0.21,4750.82,26.50
16515,1.13,0.21,4751.05,26.50
16516,1.13,0.21,4751.28,26.50
16517,1.13,0.21,4751.52,26.50
16518,1.12,0.20,4751.75,26.50
16519,1.13,0.21,4751.98,26.50
16520,1.13,0.21,4752.21,26.50
16521,1.13,0.21,4752.44,26.50
16522,1.13,0.21,4752.67,26.50
16523,1.13,0.21,4752.91,26.50
16524,1.13,0.21,4753.14,26.50
16525,1.14,0.21,4753.37,26.50
16526,1.13,0.21,4753.60,26.50
16527,1.13,0.21,4753.84,26.50
16528,1.13,0.21,4754.07,26.50
16529,1.13,0.21,4754.30,26.50
16530,1.13,0.21,4754.53,26.50
16531,1.13,0.21,4754.76,26.50
16532,1.13,0.21,4755.00,26.50
16533,1.13,0.21,4755.23,26.50
16534,1.13,0.21,4755.46,26.50
16535,1.13,0.21,4755.69,26.50
16536,1.13,0.21,4755.93,26.50
16537,1.13,0.21,4756.16,26.50
16538,1.13,0.21,4756.39,26.50
16539,1.13,0.21,4756.62,26.50
16540,1.13,0.21,4756.85,26.50
16541,1.13,0.21,4757.08,26.50
16542,1.13,0.21,4757.32,26.50
16543,1.13,0.21,4757.55,26.50
16544,1.13,0.21,4757.78,26.50
16545,1.13,0.21,4758.01,26.50
16546,1.13,0.21,4758.25,26.50
16547,1.13,0.21,4758.48,26.50
16548,1.13,0.21,4758.71,26.50
16549,1.13,0.21,4758.94,26.50
16550,1.13,0.21,4759.18,26.50
16551,1.13,0.21,4759.41,26.50
16552,1.13,0.21,4759.64,26.50
16553,1.13,0.21,4759.87,26.50
16554,1.13,0.21,4760.10,26.50
16555,1.13,0.21,4760.33,26.50
16556,1.13,0.21,4760.57,26.50
16557,1.13,0.21,4760.80,26.50
16558,1.13,0.21,4761.03,26.50
16559,1.12,0.20,4761.26,26.50
16560,1.13,0.21,4761.49,26.50
16561,1.13,0.21,4761.72,26.50
16562,1.13,0.21,4761.96,26.50
16563,1.13,0.21,4762.19,26.50
16564,1.13,0.21,4762.42,26.50
16565,1.13,0.21,4762.65,26.50
16566,1.13,0.21,4762.89,26.50
16567,1.13,0.21,4763.12,26.50
16568,1.13,0.21,4763.35,26.50
16569,1.13,0.21,4763.58,26.50
16570,1.13,0.21,4763.81,26.50
16571,1.13,0.21,4764.05,26.50
16572,1.13,0.21,4764.28,26.50
16573,1.13,0.21,4764.51,26.50
16574,1.13,0.21,4764.74,26.50
16575,1.13,0.21,4764.97,26.50
16576,1.13,0.21,4765.21,26.50
16577,1.13,0.21,4765.44,26.50
16578,1.13,0.21,4765.67,26.50
16579,1.13,0.21,4765.90,26.50
16580,1.13,0.21,4766.14,26.50
16581,1.13,0.21,4766.37,26.50
16582,1.12,0.20,4766.60,26.50
16583,1.13,0.21,4766.83,26.50
16584,1.13,0.21,4767.06,26.50
16585,1.13,0.21,4767.29,26.50
16586,1.13,0.21,4767.53,26.50
16587,1.13,0.21,4767.76,26.50
16588,1.13,0.21,4767.99,26.50
16589,1.13,0.21,4768.22,26.50
16590,1.13,0.21,4768.45,26.50
16591,1.13,0.21,4768.69,26.50
16592,1.13,0.21,4768.92,26.50
16593,1.12,0.20,4769.15,26.50
16594,1.13,0.21,4769.38,26.50
16595,1.13,0.21,4769.61,26.50
16596,1.13,0.21,4769.84,26.50
16597,1.13,0.21,4770.07,26.50
16598,1.13,0.21,4770.31,26.50
16599,1.13,0.21,4770.54,26.50
16600,1.13,0.21,4770.77,26.50
16601,1.13,0.21,4771.00,26.50
16602,1.13,0.21,4771.23,26.50
16603,1.12,0.20,4771.46,26.50
16604,1.13,0.21,4771.69,26.50
16605,1.13,0.21,4771.92,26.50
16606,1.13,0.21,4772.16,26.50
16607,1.13,0.21,4772.39,26.50
16608,1.13,0.21,4772.62,26.50
16609,1.12,0.20,4772.85,26.50
16610,1.13,0.21,4773.08,26.50
16611,1.12,0.20,4773.31,26.50
16612,1.13,0.21,4773.54,26.50
16613,1.12,0.20,4773.77,26.50
16614,1.12,0.20,4774.00,26.50
16615,1.13,0.21,4774.23,26.44
16616,1.13,0.21,4774.46,26.50
16617,1.12,0.20,4774.69,26.50
16618,1.13,0.21,4774.93,26.50
16619,1.13,0.21,4775.16,26.50
16620,1.13,0.21,4775.39,26.50
16621,1.13,0.21,4775.62,26.50
16622,1.13,0.21,4775.85,26.50
16623,1.13,0.21,4776.08,26.50
16624,1.13,0.21,4776.32,26.50
16625,1.13,0.21,4776.55,26.50
16626,1.13,0.21,4776.78,26.50
16627,1.12,0.20,4777.01,26.44
16628,1.12,0.20,4777.24,26.50
16629,1.13,0.21,4777.47,26.44
